"Plot Title: 1418 Closet and Attic "
"#","Time, GMT-08:00","Temp, ¡C()","RH, %()","Intensity, Lux()","Temp, ¡C()"
7603,09-03-19 20:25:00 ,20.317,65.264,3.9,18.509
7604,09-03-19 20:30:00 ,20.317,65.235,3.9,18.461
7605,09-03-19 20:35:00 ,20.293,65.202,3.9,18.390
7606,09-03-19 20:40:00 ,20.269,65.198,3.9,18.366
7607,09-03-19 20:45:00 ,20.269,65.198,11.8,18.271
7608,09-03-19 20:50:00 ,20.269,65.198,3.9,18.224
7609,09-03-19 20:55:00 ,20.246,65.194,3.9,18.176
7610,09-03-19 21:00:00 ,20.222,65.161,11.8,18.129
7611,09-03-19 21:05:00 ,20.222,65.161,3.9,18.057
7612,09-03-19 21:10:00 ,20.198,65.157,3.9,18.010
7613,09-03-19 21:15:00 ,20.174,65.153,3.9,17.962
7614,09-03-19 21:20:00 ,20.174,65.153,3.9,17.891
7615,09-03-19 21:25:00 ,20.150,65.120,3.9,17.843
7616,09-03-19 21:30:00 ,20.150,65.120,11.8,17.796
7617,09-03-19 21:35:00 ,20.126,65.116,3.9,17.748
7618,09-03-19 21:40:00 ,20.103,65.112,3.9,17.701
7619,09-03-19 21:45:00 ,20.079,65.108,3.9,17.629
7620,09-03-19 21:50:00 ,20.079,65.079,3.9,17.582
7621,09-03-19 21:55:00 ,20.055,65.104,3.9,17.534
7622,09-03-19 22:00:00 ,20.031,65.071,3.9,17.486
7623,09-03-19 22:05:00 ,20.031,65.071,3.9,17.415
7624,09-03-19 22:10:00 ,20.007,65.067,3.9,17.368
7625,09-03-19 22:15:00 ,19.984,65.063,3.9,17.320
7626,09-03-19 22:20:00 ,19.960,65.059,3.9,17.272
7627,09-03-19 22:25:00 ,19.936,65.084,11.8,17.225
7628,09-03-19 22:30:00 ,19.936,65.084,11.8,17.201
7629,09-03-19 22:35:00 ,19.912,65.108,11.8,17.130
7630,09-03-19 22:40:00 ,19.888,65.104,11.8,17.106
7631,09-03-19 22:45:00 ,19.865,65.100,11.8,17.058
7632,09-03-19 22:50:00 ,19.865,65.129,11.8,17.034
7633,09-03-19 22:55:00 ,19.841,65.154,11.8,16.963
7634,09-03-19 23:00:00 ,19.817,65.150,11.8,16.915
7635,09-03-19 23:05:00 ,19.793,65.146,11.8,16.868
7636,09-03-19 23:10:00 ,19.770,65.171,11.8,16.820
7637,09-03-19 23:15:00 ,19.746,65.195,11.8,16.773
7638,09-03-19 23:20:00 ,19.746,65.195,3.9,16.725
7639,09-03-19 23:25:00 ,19.722,65.191,11.8,16.677
7640,09-03-19 23:30:00 ,19.698,65.216,11.8,16.630
7641,09-03-19 23:35:00 ,19.674,65.212,11.8,16.582
7642,09-03-19 23:40:00 ,19.651,65.237,11.8,16.558
7643,09-03-19 23:45:00 ,19.627,65.261,3.9,16.511
7644,09-03-19 23:50:00 ,19.603,65.257,11.8,16.463
7645,09-03-19 23:55:00 ,19.579,65.282,11.8,16.439
7646,09-03-20 00:00:00 ,19.555,65.307,11.8,16.368
7647,09-03-20 00:05:00 ,19.532,65.331,11.8,16.344
7648,09-03-20 00:10:00 ,19.508,65.327,11.8,16.296
7649,09-03-20 00:15:00 ,19.484,65.352,11.8,16.272
7650,09-03-20 00:20:00 ,19.460,65.348,3.9,16.249
7651,09-03-20 00:25:00 ,19.413,65.369,11.8,16.201
7652,09-03-20 00:30:00 ,19.413,65.397,3.9,16.153
7653,09-03-20 00:35:00 ,19.389,65.393,11.8,16.106
7654,09-03-20 00:40:00 ,19.341,65.414,11.8,16.082
7655,09-03-20 00:45:00 ,19.318,65.438,11.8,16.058
7656,09-03-20 00:50:00 ,19.294,65.463,3.9,16.010
7657,09-03-20 00:55:00 ,19.270,65.459,11.8,15.986
7658,09-03-20 01:00:00 ,19.246,65.484,11.8,15.939
7659,09-03-20 01:05:00 ,19.222,65.508,3.9,15.891
7660,09-03-20 01:10:00 ,19.199,65.504,11.8,15.867
7661,09-03-20 01:15:00 ,19.175,65.529,11.8,15.796
7662,09-03-20 01:20:00 ,19.151,65.553,11.8,15.772
7663,09-03-20 01:25:00 ,19.127,65.549,3.9,15.700
7664,09-03-20 01:30:00 ,19.103,65.574,3.9,15.676
7665,09-03-20 01:35:00 ,19.056,65.594,3.9,15.652
7666,09-03-20 01:40:00 ,19.032,65.590,11.8,15.581
7667,09-03-20 01:45:00 ,19.008,65.615,3.9,15.557
7668,09-03-20 01:50:00 ,18.985,65.639,3.9,15.509
7669,09-03-20 01:55:00 ,18.937,65.660,3.9,15.485
7670,09-03-20 02:00:00 ,18.913,65.656,3.9,15.414
7671,09-03-20 02:05:00 ,18.889,65.680,3.9,15.390
7672,09-03-20 02:10:00 ,18.842,65.701,3.9,15.342
7673,09-03-20 02:15:00 ,18.818,65.725,11.8,15.294
7674,09-03-20 02:20:00 ,18.794,65.750,11.8,15.247
7675,09-03-20 02:25:00 ,18.747,65.770,3.9,15.199
7676,09-03-20 02:30:00 ,18.723,65.766,11.8,15.151
7677,09-03-20 02:35:00 ,18.699,65.790,11.8,15.103
7678,09-03-20 02:40:00 ,18.652,65.811,3.9,15.079
7679,09-03-20 02:45:00 ,18.652,65.839,3.9,15.031
7680,09-03-20 02:50:00 ,18.604,65.860,3.9,15.031
7681,09-03-20 02:55:00 ,18.580,65.884,3.9,14.984
7682,09-03-20 03:00:00 ,18.557,65.880,3.9,14.960
7683,09-03-20 03:05:00 ,18.533,65.905,3.9,14.912
7684,09-03-20 03:10:00 ,18.485,65.925,3.9,14.864
7685,09-03-20 03:15:00 ,18.461,66.006,11.8,14.840
7686,09-03-20 03:20:00 ,18.438,66.002,3.9,14.792
7687,09-03-20 03:25:00 ,18.390,66.022,3.9,14.745
7688,09-03-20 03:30:00 ,18.366,66.047,11.8,14.697
7689,09-03-20 03:35:00 ,18.343,66.043,3.9,14.649
7690,09-03-20 03:40:00 ,18.319,66.038,3.9,14.625
7691,09-03-20 03:45:00 ,18.271,66.030,11.8,14.553
7692,09-03-20 03:50:00 ,18.247,66.026,3.9,14.529
7693,09-03-20 03:55:00 ,18.224,66.022,3.9,14.481
7694,09-03-20 04:00:00 ,18.176,66.014,3.9,14.457
7695,09-03-20 04:05:00 ,18.152,66.010,3.9,14.409
7696,09-03-20 04:10:00 ,18.129,66.005,3.9,14.361
7697,09-03-20 04:15:00 ,18.081,65.997,3.9,14.314
7698,09-03-20 04:20:00 ,18.057,65.993,11.8,14.266
7699,09-03-20 04:25:00 ,18.010,65.985,3.9,14.242
7700,09-03-20 04:30:00 ,17.986,65.981,3.9,14.194
7701,09-03-20 04:35:00 ,17.962,66.033,3.9,14.170
7702,09-03-20 04:40:00 ,17.915,66.054,3.9,14.170
7703,09-03-20 04:45:00 ,17.891,66.106,3.9,14.146
7704,09-03-20 04:50:00 ,17.843,66.155,3.9,14.122
7705,09-03-20 04:55:00 ,17.819,66.179,3.9,14.122
7706,09-03-20 05:00:00 ,17.796,66.203,3.9,14.122
7707,09-03-20 05:05:00 ,17.772,66.228,3.9,14.146
7708,09-03-20 05:10:00 ,17.724,66.276,3.9,14.170
7709,09-03-20 05:15:00 ,17.701,66.272,3.9,14.170
7710,09-03-20 05:20:00 ,17.677,66.296,3.9,14.170
7711,09-03-20 05:25:00 ,17.653,66.320,3.9,14.194
7712,09-03-20 05:30:00 ,17.605,66.369,3.9,14.194
7713,09-03-20 05:35:00 ,17.605,66.397,3.9,14.218
7714,09-03-20 05:40:00 ,17.582,66.393,3.9,14.218
7715,09-03-20 05:45:00 ,17.558,66.417,11.8,14.266
7716,09-03-20 05:50:00 ,17.510,66.437,3.9,14.242
7717,09-03-20 05:55:00 ,17.510,66.465,3.9,14.266
7718,09-03-20 06:00:00 ,17.486,66.461,3.9,14.290
7719,09-03-20 06:05:00 ,17.463,66.485,3.9,14.266
7720,09-03-20 06:10:00 ,17.415,66.505,3.9,14.314
7721,09-03-20 06:15:00 ,17.415,66.534,3.9,14.314
7722,09-03-20 06:20:00 ,17.391,66.529,3.9,14.361
7723,09-03-20 06:25:00 ,17.368,66.554,3.9,14.409
7724,09-03-20 06:30:00 ,17.344,66.606,3.9,14.433
7725,09-03-20 06:35:00 ,17.320,66.800,3.9,14.601
7726,09-03-20 06:40:00 ,17.320,67.110,3.9,14.912
7727,09-03-20 06:45:00 ,17.320,67.700,3.9,15.103
7728,09-03-20 06:50:00 ,17.368,68.157,11.8,15.366
7729,09-03-20 06:55:00 ,17.439,68.309,3.9,15.796
7730,09-03-20 07:00:00 ,17.510,68.518,3.9,16.010
7731,09-03-20 07:05:00 ,17.605,68.591,3.9,16.177
7732,09-03-20 07:10:00 ,17.677,68.408,3.9,16.201
7733,09-03-20 07:15:00 ,17.772,68.230,3.9,16.177
7734,09-03-20 07:20:00 ,17.843,68.046,3.9,16.153
7735,09-03-20 07:25:00 ,17.891,67.887,3.9,16.106
7736,09-03-20 07:30:00 ,17.938,67.755,3.9,16.058
7737,09-03-20 07:35:00 ,17.962,67.618,3.9,16.034
7738,09-03-20 07:40:00 ,17.986,67.538,11.8,16.010
7739,09-03-20 07:45:00 ,18.010,67.430,11.8,15.986
7740,09-03-20 07:50:00 ,18.010,67.345,3.9,15.986
7741,09-03-20 07:55:00 ,18.033,67.293,11.8,16.010
7742,09-03-20 08:00:00 ,18.033,67.236,3.9,16.034
7743,09-03-20 08:05:00 ,18.033,67.180,3.9,16.058
7744,09-03-20 08:10:00 ,18.033,67.152,3.9,16.082
7745,09-03-20 08:15:00 ,18.033,67.123,3.9,16.129
7746,09-03-20 08:20:00 ,18.010,67.091,3.9,16.201
7747,09-03-20 08:25:00 ,18.010,67.063,11.8,16.249
7748,09-03-20 08:30:00 ,18.010,67.034,3.9,16.272
7749,09-03-20 08:35:00 ,18.010,67.063,3.9,16.320
7750,09-03-20 08:40:00 ,17.986,67.030,3.9,16.368
7751,09-03-20 08:45:00 ,17.986,67.030,3.9,16.415
7752,09-03-20 08:50:00 ,17.986,67.030,3.9,16.463
7753,09-03-20 08:55:00 ,17.986,67.030,3.9,16.511
7754,09-03-20 09:00:00 ,17.986,67.030,3.9,16.534
7755,09-03-20 09:05:00 ,17.962,67.026,3.9,16.606
7756,09-03-20 09:10:00 ,17.962,67.026,3.9,16.654
7757,09-03-20 09:15:00 ,17.962,67.026,3.9,16.701
7758,09-03-20 09:20:00 ,17.962,67.026,3.9,16.749
7759,09-03-20 09:25:00 ,17.962,67.054,3.9,16.820
7760,09-03-20 09:30:00 ,17.962,67.054,3.9,16.844
7761,09-03-20 09:35:00 ,17.962,67.054,3.9,16.939
7762,09-03-20 09:40:00 ,17.962,67.111,3.9,17.130
7763,09-03-20 09:45:00 ,17.962,67.139,3.9,17.415
7764,09-03-20 09:50:00 ,17.962,67.280,11.8,17.677
7765,09-03-20 09:55:00 ,18.010,67.711,11.8,17.938
7766,09-03-20 10:00:00 ,18.057,67.888,11.8,18.105
7767,09-03-20 10:05:00 ,18.129,68.042,11.8,18.200
7768,09-03-20 10:10:00 ,18.224,68.087,11.8,18.247
7769,09-03-20 10:15:00 ,18.271,68.067,11.8,18.224
7770,09-03-20 10:20:00 ,18.343,68.024,11.8,18.152
7771,09-03-20 10:25:00 ,18.390,67.976,11.8,18.081
7772,09-03-20 10:30:00 ,18.438,67.872,11.8,18.105
7773,09-03-20 10:35:00 ,18.461,67.736,11.8,18.105
7774,09-03-20 10:40:00 ,18.509,67.659,11.8,18.129
7775,09-03-20 10:45:00 ,18.557,67.583,11.8,18.105
7776,09-03-20 10:50:00 ,18.557,67.527,11.8,18.105
7777,09-03-20 10:55:00 ,18.580,67.531,11.8,18.081
7778,09-03-20 11:00:00 ,18.604,67.535,11.8,18.033
7779,09-03-20 11:05:00 ,18.604,67.507,11.8,17.962
7780,09-03-20 11:10:00 ,18.604,67.507,11.8,17.867
7781,09-03-20 11:15:00 ,18.604,67.479,11.8,17.819
7782,09-03-20 11:20:00 ,18.604,67.451,11.8,17.772
7783,09-03-20 11:25:00 ,18.604,67.451,11.8,17.796
7784,09-03-20 11:30:00 ,18.580,67.475,11.8,17.819
7785,09-03-20 11:35:00 ,18.580,67.475,11.8,17.867
7786,09-03-20 11:40:00 ,18.580,67.475,3.9,17.891
7787,09-03-20 11:45:00 ,18.580,67.475,11.8,17.962
7788,09-03-20 11:50:00 ,18.580,67.475,11.8,17.986
7789,09-03-20 11:55:00 ,18.580,67.475,11.8,17.986
7790,09-03-20 12:00:00 ,18.580,67.475,11.8,18.057
7791,09-03-20 12:05:00 ,18.580,67.475,11.8,18.105
7792,09-03-20 12:10:00 ,18.580,67.446,11.8,18.152
7793,09-03-20 12:15:00 ,18.580,67.446,11.8,18.176
7794,09-03-20 12:20:00 ,18.580,67.418,11.8,18.224
7795,09-03-20 12:25:00 ,18.604,67.394,3.9,18.247
7796,09-03-20 12:30:00 ,18.604,67.394,11.8,18.247
7797,09-03-20 12:35:00 ,18.604,67.366,3.9,18.271
7798,09-03-20 12:40:00 ,18.604,67.366,3.9,18.271
7799,09-03-20 12:45:00 ,18.604,67.309,3.9,18.295
7800,09-03-20 12:50:00 ,18.628,67.313,3.9,18.295
7801,09-03-20 12:55:00 ,18.628,67.285,3.9,18.319
7802,09-03-20 13:00:00 ,18.628,67.229,3.9,18.343
7803,09-03-20 13:05:00 ,18.628,67.229,11.8,18.366
7804,09-03-20 13:10:00 ,18.628,67.200,11.8,18.438
7805,09-03-20 13:15:00 ,18.628,67.172,11.8,18.485
7806,09-03-20 13:20:00 ,18.652,67.176,11.8,18.557
7807,09-03-20 13:25:00 ,18.652,67.148,3.9,18.628
7808,09-03-20 13:30:00 ,18.652,67.148,3.9,18.675
7809,09-03-20 13:35:00 ,18.652,67.148,11.8,18.747
7810,09-03-20 13:40:00 ,18.675,67.152,3.9,18.794
7811,09-03-20 13:45:00 ,18.675,67.152,3.9,18.842
7812,09-03-20 13:50:00 ,18.699,67.156,3.9,18.889
7813,09-03-20 13:55:00 ,18.699,67.156,3.9,18.937
7814,09-03-20 14:00:00 ,18.699,67.156,11.8,19.008
7815,09-03-20 14:05:00 ,18.723,67.160,11.8,19.032
7816,09-03-20 14:10:00 ,18.747,67.165,3.9,19.080
7817,09-03-20 14:15:00 ,18.747,67.165,3.9,19.127
7818,09-03-20 14:20:00 ,18.747,67.136,3.9,19.151
7819,09-03-20 14:25:00 ,18.771,67.169,11.8,19.175
7820,09-03-20 14:30:00 ,18.794,67.145,3.9,19.222
7821,09-03-20 14:35:00 ,18.818,67.149,3.9,19.270
7822,09-03-20 14:40:00 ,18.818,67.149,3.9,19.318
7823,09-03-20 14:45:00 ,18.842,67.153,3.9,19.341
7824,09-03-20 14:50:00 ,18.842,67.153,3.9,19.365
7825,09-03-20 14:55:00 ,18.889,67.133,11.8,19.389
7826,09-03-20 15:00:00 ,18.913,67.137,3.9,19.413
7827,09-03-20 15:05:00 ,18.913,67.137,11.8,19.413
7828,09-03-20 15:10:00 ,18.937,67.113,11.8,19.389
7829,09-03-20 15:15:00 ,18.937,67.057,3.9,19.389
7830,09-03-20 15:20:00 ,18.961,67.004,3.9,19.365
7831,09-03-20 15:25:00 ,18.961,66.976,3.9,19.341
7832,09-03-20 15:30:00 ,18.985,66.951,3.9,19.365
7833,09-03-20 15:35:00 ,18.985,66.923,3.9,19.365
7834,09-03-20 15:40:00 ,19.008,66.899,3.9,19.389
7835,09-03-20 15:45:00 ,19.008,66.899,3.9,19.413
7836,09-03-20 15:50:00 ,19.032,66.903,3.9,19.436
7837,09-03-20 15:55:00 ,19.032,66.875,3.9,19.460
7838,09-03-20 16:00:00 ,19.056,66.850,11.8,19.484
7839,09-03-20 16:05:00 ,19.080,66.855,11.8,19.508
7840,09-03-20 16:10:00 ,19.103,66.859,11.8,19.532
7841,09-03-20 16:15:00 ,19.127,66.834,11.8,19.532
7842,09-03-20 16:20:00 ,19.127,66.834,11.8,19.532
7843,09-03-20 16:25:00 ,19.151,66.810,3.9,19.508
7844,09-03-20 16:30:00 ,19.175,66.786,11.8,19.484
7845,09-03-20 16:35:00 ,19.199,66.762,11.8,19.460
7846,09-03-20 16:40:00 ,19.222,66.737,3.9,19.413
7847,09-03-20 16:45:00 ,19.222,66.709,11.8,19.389
7848,09-03-20 16:50:00 ,19.246,66.685,11.8,19.341
7849,09-03-20 16:55:00 ,19.270,66.660,11.8,19.294
7850,09-03-20 17:00:00 ,19.270,66.603,11.8,19.246
7851,09-03-20 17:05:00 ,19.294,66.579,11.8,19.199
7852,09-03-20 17:10:00 ,19.294,66.550,11.8,19.127
7853,09-03-20 17:15:00 ,19.318,66.526,11.8,19.080
7854,09-03-20 17:20:00 ,19.318,66.469,11.8,19.008
7855,09-03-20 17:25:00 ,19.318,66.441,11.8,18.961
7856,09-03-20 17:30:00 ,19.318,66.383,11.8,18.937
7857,09-03-20 17:35:00 ,19.341,66.388,3.9,18.889
7858,09-03-20 17:40:00 ,19.341,66.331,11.8,18.842
7859,09-03-20 17:45:00 ,19.341,66.302,11.8,18.818
7860,09-03-20 17:50:00 ,19.341,66.216,11.8,18.794
7861,09-03-20 17:55:00 ,19.365,66.220,11.8,18.747
7862,09-03-20 18:00:00 ,19.365,66.220,11.8,18.723
7863,09-03-20 18:05:00 ,19.365,66.220,11.8,18.675
7864,09-03-20 18:10:00 ,19.365,66.220,11.8,18.652
7865,09-03-20 18:15:00 ,19.389,66.225,11.8,18.604
7866,09-03-20 18:20:00 ,19.389,66.225,11.8,18.557
7867,09-03-20 18:25:00 ,19.389,66.225,3.9,18.509
7868,09-03-20 18:30:00 ,19.413,66.229,11.8,18.461
7869,09-03-20 18:35:00 ,19.413,66.229,11.8,18.390
7870,09-03-20 18:40:00 ,19.413,66.229,11.8,18.319
7871,09-03-20 18:45:00 ,19.413,66.200,11.8,18.271
7872,09-03-20 18:50:00 ,19.413,66.143,11.8,18.224
7873,09-03-20 18:55:00 ,19.413,66.086,3.9,18.152
7874,09-03-20 19:00:00 ,19.413,66.028,11.8,18.081
7875,09-03-20 19:05:00 ,19.413,65.971,11.8,18.010
7876,09-03-20 19:10:00 ,19.413,65.914,11.8,17.938
7877,09-03-20 19:15:00 ,19.413,65.885,11.8,17.867
7878,09-03-20 19:20:00 ,19.436,65.832,3.9,17.819
7879,09-03-20 19:25:00 ,19.413,65.771,3.9,17.772
7880,09-03-20 19:30:00 ,19.413,65.713,11.8,17.701
7881,09-03-20 19:35:00 ,19.413,65.685,3.9,17.629
7882,09-03-20 19:40:00 ,19.413,65.656,11.8,17.558
7883,09-03-20 19:45:00 ,19.389,65.623,11.8,17.510
7884,09-03-20 19:50:00 ,19.389,65.594,11.8,17.439
7885,09-03-20 19:55:00 ,19.389,65.566,11.8,17.391
7886,09-03-20 20:00:00 ,19.365,65.533,11.8,17.320
7887,09-03-20 20:05:00 ,19.365,65.533,11.8,17.272
7888,09-03-20 20:10:00 ,19.341,65.471,11.8,17.201
7889,09-03-20 20:15:00 ,19.341,65.471,11.8,17.153
7890,09-03-20 20:20:00 ,19.318,65.467,11.8,17.130
7891,09-03-20 20:25:00 ,19.318,65.410,3.9,17.058
7892,09-03-20 20:30:00 ,19.294,65.406,11.8,17.011
7893,09-03-20 20:35:00 ,19.294,65.377,11.8,16.939
7894,09-03-20 20:40:00 ,19.270,65.373,3.9,16.892
7895,09-03-20 20:45:00 ,19.270,65.373,11.8,16.844
7896,09-03-20 20:50:00 ,19.246,65.369,3.9,16.820
7897,09-03-20 20:55:00 ,19.222,65.365,11.8,16.749
7898,09-03-20 21:00:00 ,19.222,65.336,3.9,16.677
7899,09-03-20 21:05:00 ,19.199,65.332,11.8,16.606
7900,09-03-20 21:10:00 ,19.175,65.328,11.8,16.582
7901,09-03-20 21:15:00 ,19.151,65.295,3.9,16.534
7902,09-03-20 21:20:00 ,19.151,65.295,3.9,16.511
7903,09-03-20 21:25:00 ,19.127,65.320,11.8,16.463
7904,09-03-20 21:30:00 ,19.103,65.316,11.8,16.439
7905,09-03-20 21:35:00 ,19.080,65.455,3.9,16.511
7906,09-03-20 21:40:00 ,19.080,65.627,11.8,16.749
7907,09-03-20 21:45:00 ,19.103,65.918,11.8,17.058
7908,09-03-20 21:50:00 ,19.127,66.179,11.8,17.391
7909,09-03-20 21:55:00 ,19.199,66.534,11.8,17.701
7910,09-03-20 22:00:00 ,19.270,66.803,11.8,17.986
7911,09-03-20 22:05:00 ,19.389,66.937,3.9,18.247
7912,09-03-20 22:10:00 ,19.508,66.901,11.8,18.461
7913,09-03-20 22:15:00 ,19.627,66.922,11.8,18.699
7914,09-03-20 22:20:00 ,19.770,67.004,11.8,18.675
7915,09-03-20 22:25:00 ,19.888,66.968,11.8,18.533
7916,09-03-20 22:30:00 ,19.984,66.728,3.9,18.390
7917,09-03-20 22:35:00 ,20.055,66.340,3.9,18.224
7918,09-03-20 22:40:00 ,20.103,66.320,3.9,18.081
7919,09-03-20 22:45:00 ,20.150,66.070,3.9,17.938
7920,09-03-20 22:50:00 ,20.150,65.927,3.9,17.796
7921,09-03-20 22:55:00 ,20.174,65.816,11.8,17.653
7922,09-03-20 23:00:00 ,20.174,65.729,3.9,17.558
7923,09-03-20 23:05:00 ,20.174,65.672,11.8,17.463
7924,09-03-20 23:10:00 ,20.174,65.586,3.9,17.391
7925,09-03-20 23:15:00 ,20.174,65.557,3.9,17.296
7926,09-03-20 23:20:00 ,20.150,65.495,3.9,17.177
7927,09-03-20 23:25:00 ,20.126,65.433,11.8,17.106
7928,09-03-20 23:30:00 ,20.126,65.433,3.9,16.987
7929,09-03-20 23:35:00 ,20.103,65.372,3.9,16.915
7930,09-03-20 23:40:00 ,20.079,65.339,3.9,16.844
7931,09-03-20 23:45:00 ,20.055,65.306,3.9,16.773
7932,09-03-20 23:50:00 ,20.031,65.302,11.8,16.701
7933,09-03-20 23:55:00 ,19.984,65.236,11.8,16.630
7934,09-03-21 00:00:00 ,19.960,65.203,3.9,16.558
7935,09-03-21 00:05:00 ,19.912,65.195,11.8,16.487
7936,09-03-21 00:10:00 ,19.888,65.191,11.8,16.415
7937,09-03-21 00:15:00 ,19.841,65.212,11.8,16.368
7938,09-03-21 00:20:00 ,19.817,65.207,11.8,16.296
7939,09-03-21 00:25:00 ,19.770,65.199,11.8,16.225
7940,09-03-21 00:30:00 ,19.746,65.224,11.8,16.177
7941,09-03-21 00:35:00 ,19.698,65.216,3.9,16.106
7942,09-03-21 00:40:00 ,19.674,65.212,11.8,16.058
7943,09-03-21 00:45:00 ,19.627,65.204,11.8,15.986
7944,09-03-21 00:50:00 ,19.603,65.200,11.8,15.915
7945,09-03-21 00:55:00 ,19.555,65.192,3.9,15.867
7946,09-03-21 01:00:00 ,19.532,65.216,11.8,15.819
7947,09-03-21 01:05:00 ,19.484,65.237,3.9,15.772
7948,09-03-21 01:10:00 ,19.436,65.229,11.8,15.700
7949,09-03-21 01:15:00 ,19.389,65.249,11.8,15.652
7950,09-03-21 01:20:00 ,19.365,65.274,3.9,15.581
7951,09-03-21 01:25:00 ,19.318,65.324,11.8,15.533
7952,09-03-21 01:30:00 ,19.270,65.344,11.8,15.485
7953,09-03-21 01:35:00 ,19.222,65.393,3.9,15.414
7954,09-03-21 01:40:00 ,19.175,65.414,11.8,15.390
7955,09-03-21 01:45:00 ,19.127,65.463,11.8,15.342
7956,09-03-21 01:50:00 ,19.103,65.488,3.9,15.318
7957,09-03-21 01:55:00 ,19.056,65.508,3.9,15.294
7958,09-03-21 02:00:00 ,19.008,65.558,3.9,15.223
7959,09-03-21 02:05:00 ,18.961,65.578,11.8,15.175
7960,09-03-21 02:10:00 ,18.937,65.603,3.9,15.151
7961,09-03-21 02:15:00 ,18.889,65.652,3.9,15.151
7962,09-03-21 02:20:00 ,18.842,65.672,11.8,15.127
7963,09-03-21 02:25:00 ,18.794,65.693,11.8,15.127
7964,09-03-21 02:30:00 ,18.747,65.742,3.9,15.127
7965,09-03-21 02:35:00 ,18.723,65.766,3.9,15.103
7966,09-03-21 02:40:00 ,18.675,65.815,3.9,15.127
7967,09-03-21 02:45:00 ,18.652,65.868,3.9,15.127
7968,09-03-21 02:50:00 ,18.628,65.892,3.9,15.151
7969,09-03-21 02:55:00 ,18.580,65.941,3.9,15.127
7970,09-03-21 03:00:00 ,18.557,66.023,11.8,15.103
7971,09-03-21 03:05:00 ,18.533,66.076,3.9,15.103
7972,09-03-21 03:10:00 ,18.485,66.067,3.9,15.103
7973,09-03-21 03:15:00 ,18.461,66.063,3.9,15.079
7974,09-03-21 03:20:00 ,18.438,66.059,3.9,15.079
7975,09-03-21 03:25:00 ,18.390,66.051,3.9,15.079
7976,09-03-21 03:30:00 ,18.366,66.047,3.9,15.079
7977,09-03-21 03:35:00 ,18.319,66.038,3.9,15.079
7978,09-03-21 03:40:00 ,18.295,66.034,3.9,15.055
7979,09-03-21 03:45:00 ,18.271,66.030,3.9,15.031
7980,09-03-21 03:50:00 ,18.247,66.083,3.9,15.055
7981,09-03-21 03:55:00 ,18.224,66.136,3.9,15.031
7982,09-03-21 04:00:00 ,18.176,66.156,3.9,15.031
7983,09-03-21 04:05:00 ,18.152,66.180,3.9,15.031
7984,09-03-21 04:10:00 ,18.129,66.233,3.9,15.055
7985,09-03-21 04:15:00 ,18.105,66.257,3.9,15.055
7986,09-03-21 04:20:00 ,18.081,66.282,3.9,15.031
7987,09-03-21 04:25:00 ,18.057,66.306,3.9,15.031
7988,09-03-21 04:30:00 ,18.033,66.302,11.8,15.031
7989,09-03-21 04:35:00 ,18.010,66.326,3.9,15.031
7990,09-03-21 04:40:00 ,17.986,66.322,3.9,15.031
7991,09-03-21 04:45:00 ,17.962,66.346,3.9,15.031
7992,09-03-21 04:50:00 ,17.938,66.370,3.9,15.008
7993,09-03-21 04:55:00 ,17.915,66.366,3.9,14.984
7994,09-03-21 05:00:00 ,17.891,66.390,3.9,14.984
7995,09-03-21 05:05:00 ,17.867,66.386,3.9,14.984
7996,09-03-21 05:10:00 ,17.843,66.410,3.9,14.984
7997,09-03-21 05:15:00 ,17.819,66.406,3.9,14.960
7998,09-03-21 05:20:00 ,17.796,66.402,3.9,14.960
7999,09-03-21 05:25:00 ,17.796,66.402,3.9,14.960
8000,09-03-21 05:30:00 ,17.772,66.398,3.9,14.960
8001,09-03-21 05:35:00 ,17.748,66.422,3.9,14.936
8002,09-03-21 05:40:00 ,17.724,66.418,3.9,14.936
8003,09-03-21 05:45:00 ,17.701,66.414,3.9,14.936
8004,09-03-21 05:50:00 ,17.701,66.414,3.9,14.936
8005,09-03-21 05:55:00 ,17.677,66.410,3.9,14.912
8006,09-03-21 06:00:00 ,17.653,66.405,3.9,14.936
8007,09-03-21 06:05:00 ,17.653,66.405,3.9,14.912
8008,09-03-21 06:10:00 ,17.605,66.425,3.9,14.888
8009,09-03-21 06:15:00 ,17.605,66.425,3.9,14.864
8010,09-03-21 06:20:00 ,17.582,66.421,3.9,14.864
8011,09-03-21 06:25:00 ,17.558,66.445,3.9,14.864
8012,09-03-21 06:30:00 ,17.558,66.445,3.9,14.864
8013,09-03-21 06:35:00 ,17.510,66.437,3.9,14.864
8014,09-03-21 06:40:00 ,17.510,66.437,3.9,14.864
8015,09-03-21 06:45:00 ,17.486,66.433,3.9,14.864
8016,09-03-21 06:50:00 ,17.463,66.457,3.9,14.840
8017,09-03-21 06:55:00 ,17.463,66.457,3.9,14.840
8018,09-03-21 07:00:00 ,17.439,66.453,3.9,14.840
8019,09-03-21 07:05:00 ,17.415,66.449,3.9,14.840
8020,09-03-21 07:10:00 ,17.391,66.473,3.9,14.840
8021,09-03-21 07:15:00 ,17.368,66.497,3.9,14.840
8022,09-03-21 07:20:00 ,17.368,66.497,3.9,14.840
8023,09-03-21 07:25:00 ,17.320,66.489,3.9,14.840
8024,09-03-21 07:30:00 ,17.320,66.489,3.9,14.840
